,path,label,size,width,height,aspect ratio,range,std
cat.82.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.82.jpg,cat,"(500, 332)",500,332,1.5060240963855422,255,42.70156397637146
cat.820.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.820.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,53.824429460483636
cat.8200.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8200.jpg,cat,"(128, 133)",128,133,0.9624060150375939,255,45.01180750099453
cat.8201.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8201.jpg,cat,"(380, 322)",380,322,1.1801242236024845,233,43.29464162736365
cat.8202.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8202.jpg,cat,"(473, 347)",473,347,1.3631123919308357,255,71.73833894508293
cat.8203.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8203.jpg,cat,"(499, 375)",499,375,1.3306666666666667,241,39.64530844570472
cat.8204.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8204.jpg,cat,"(389, 250)",389,250,1.556,255,56.51662034483324
cat.8205.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8205.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,67.96093537393764
cat.8206.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8206.jpg,cat,"(298, 500)",298,500,0.596,246,61.312720173410845
cat.8207.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8207.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,86.98414222166892
cat.8208.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8208.jpg,cat,"(349, 273)",349,273,1.2783882783882783,255,64.81814444012502
cat.8209.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8209.jpg,cat,"(399, 325)",399,325,1.2276923076923076,255,78.10477568809489
cat.821.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.821.jpg,cat,"(499, 487)",499,487,1.0246406570841888,255,51.626759261282615
cat.8210.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8210.jpg,cat,"(319, 417)",319,417,0.7649880095923262,255,71.8417015943806
cat.8211.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8211.jpg,cat,"(500, 476)",500,476,1.050420168067227,255,79.6455364915915
cat.8212.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8212.jpg,cat,"(499, 312)",499,312,1.5993589743589745,255,52.926687111558294
cat.8213.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8213.jpg,cat,"(199, 200)",199,200,0.995,255,68.8843532670014
cat.8214.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8214.jpg,cat,"(463, 500)",463,500,0.926,255,64.20892357429929
cat.8215.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8215.jpg,cat,"(500, 374)",500,374,1.3368983957219251,223,60.5068548432435
cat.8216.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8216.jpg,cat,"(500, 377)",500,377,1.3262599469496021,255,71.35205235732747
cat.8217.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8217.jpg,cat,"(233, 175)",233,175,1.3314285714285714,255,88.27412635574173
cat.8218.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8218.jpg,cat,"(500, 299)",500,299,1.6722408026755853,255,45.38395838711114
cat.8219.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8219.jpg,cat,"(430, 420)",430,420,1.0238095238095237,255,65.1790063655595
cat.822.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.822.jpg,cat,"(150, 149)",150,149,1.0067114093959733,255,55.67633947748718
cat.8220.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8220.jpg,cat,"(397, 500)",397,500,0.794,255,60.65247377046409
cat.8221.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8221.jpg,cat,"(150, 139)",150,139,1.079136690647482,255,76.48269767120631
cat.8222.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8222.jpg,cat,"(209, 265)",209,265,0.7886792452830189,231,53.22276199086579
cat.8223.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8223.jpg,cat,"(499, 334)",499,334,1.4940119760479043,255,76.09885709996122
cat.8224.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8224.jpg,cat,"(449, 339)",449,339,1.3244837758112094,255,58.575490061132776
cat.8225.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8225.jpg,cat,"(481, 499)",481,499,0.9639278557114228,251,71.05975224503702
cat.8226.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8226.jpg,cat,"(341, 500)",341,500,0.682,249,44.3565190157752
cat.8227.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8227.jpg,cat,"(500, 391)",500,391,1.278772378516624,254,55.3762408350694
cat.8228.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8228.jpg,cat,"(499, 374)",499,374,1.3342245989304813,255,77.51397995274887
cat.8229.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8229.jpg,cat,"(500, 365)",500,365,1.36986301369863,255,62.267201372244415
cat.823.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.823.jpg,cat,"(500, 416)",500,416,1.2019230769230769,247,39.30440078010258
cat.8230.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8230.jpg,cat,"(499, 404)",499,404,1.2351485148514851,255,58.273151910974946
cat.8231.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8231.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,73.1941417342517
cat.8232.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8232.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,50.46864131073839
cat.8233.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8233.jpg,cat,"(498, 333)",498,333,1.4954954954954955,255,70.39221556645802
cat.8234.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8234.jpg,cat,"(201, 194)",201,194,1.0360824742268042,255,87.24424995941435
cat.8235.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8235.jpg,cat,"(499, 375)",499,375,1.3306666666666667,238,42.650436886643874
cat.8236.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8236.jpg,cat,"(499, 375)",499,375,1.3306666666666667,252,61.26114313163682
cat.8237.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8237.jpg,cat,"(252, 403)",252,403,0.6253101736972705,255,85.93235883181167
cat.8238.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8238.jpg,cat,"(239, 258)",239,258,0.9263565891472868,255,77.3168157118286
cat.8239.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8239.jpg,cat,"(236, 400)",236,400,0.59,237,58.640188414578105
cat.824.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.824.jpg,cat,"(499, 340)",499,340,1.4676470588235293,255,66.84412931999499
cat.8240.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8240.jpg,cat,"(468, 500)",468,500,0.936,253,59.485169085178114
cat.8241.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8241.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,61.33256785552213
cat.8242.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8242.jpg,cat,"(499, 332)",499,332,1.5030120481927711,255,68.78219499856009
cat.8243.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8243.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,61.3564590822481
cat.8244.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8244.jpg,cat,"(378, 500)",378,500,0.756,255,57.29753491477052
cat.8245.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8245.jpg,cat,"(499, 353)",499,353,1.4135977337110481,254,58.60509343457792
cat.8246.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8246.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,67.88558380853335
cat.8247.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8247.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,87.15274040883423
cat.8248.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8248.jpg,cat,"(486, 482)",486,482,1.008298755186722,254,44.56137366298917
cat.8249.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8249.jpg,cat,"(499, 302)",499,302,1.6523178807947019,255,70.6732463614319
cat.825.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.825.jpg,cat,"(424, 499)",424,499,0.8496993987975952,255,46.60547664647791
cat.8250.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8250.jpg,cat,"(500, 332)",500,332,1.5060240963855422,255,47.71613268917381
cat.8251.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8251.jpg,cat,"(499, 280)",499,280,1.7821428571428573,255,58.93183463471639
cat.8252.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8252.jpg,cat,"(375, 499)",375,499,0.751503006012024,255,48.796440774599056
cat.8253.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8253.jpg,cat,"(500, 466)",500,466,1.0729613733905579,255,70.41885069934779
cat.8254.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8254.jpg,cat,"(499, 410)",499,410,1.2170731707317073,249,60.032506346422636
cat.8255.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8255.jpg,cat,"(447, 299)",447,299,1.4949832775919731,255,58.615997824397844
cat.8256.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8256.jpg,cat,"(359, 270)",359,270,1.3296296296296297,255,85.18890191127828
cat.8257.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8257.jpg,cat,"(335, 364)",335,364,0.9203296703296703,255,63.61972277994036
cat.8258.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8258.jpg,cat,"(375, 499)",375,499,0.751503006012024,255,79.45149950214362
cat.8259.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8259.jpg,cat,"(352, 499)",352,499,0.7054108216432866,244,65.50060942770186
cat.826.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.826.jpg,cat,"(350, 261)",350,261,1.3409961685823755,255,59.26277428956869
cat.8260.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8260.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,54.31959691855265
cat.8261.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8261.jpg,cat,"(150, 117)",150,117,1.2820512820512822,255,64.28931427088959
cat.8262.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8262.jpg,cat,"(281, 368)",281,368,0.7635869565217391,255,66.8760239562197
cat.8263.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8263.jpg,cat,"(278, 333)",278,333,0.8348348348348348,245,59.09996602832765
cat.8264.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8264.jpg,cat,"(255, 432)",255,432,0.5902777777777778,251,34.945716361871455
cat.8265.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8265.jpg,cat,"(410, 330)",410,330,1.2424242424242424,229,52.59884967903421
cat.8266.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8266.jpg,cat,"(499, 375)",499,375,1.3306666666666667,252,51.988570609130846
cat.8267.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8267.jpg,cat,"(479, 360)",479,360,1.3305555555555555,255,71.66846261128639
cat.8268.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8268.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,54.584901010306616
cat.8269.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8269.jpg,cat,"(447, 336)",447,336,1.3303571428571428,255,69.70605766942684
cat.827.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.827.jpg,cat,"(299, 225)",299,225,1.3288888888888888,225,53.493538853399855
cat.8270.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8270.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,57.776916116751465
cat.8271.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8271.jpg,cat,"(500, 334)",500,334,1.4970059880239521,255,44.77604303493126
cat.8272.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8272.jpg,cat,"(350, 262)",350,262,1.3358778625954197,223,42.59250409404315
cat.8273.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8273.jpg,cat,"(499, 375)",499,375,1.3306666666666667,248,45.942768533908186
cat.8274.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8274.jpg,cat,"(300, 224)",300,224,1.3392857142857142,247,51.41915585151337
cat.8275.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8275.jpg,cat,"(168, 140)",168,140,1.2,255,46.8484707312602
cat.8276.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8276.jpg,cat,"(447, 336)",447,336,1.3303571428571428,235,50.966403942896314
cat.8277.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8277.jpg,cat,"(261, 270)",261,270,0.9666666666666667,255,51.32370271565509
cat.8278.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8278.jpg,cat,"(382, 500)",382,500,0.764,255,56.3571672302201
cat.8279.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8279.jpg,cat,"(410, 499)",410,499,0.8216432865731463,255,55.694116521422046
cat.828.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.828.jpg,cat,"(398, 500)",398,500,0.796,255,80.98441541185173
cat.8280.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8280.jpg,cat,"(179, 127)",179,127,1.4094488188976377,255,52.5118713276234
cat.8281.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8281.jpg,cat,"(499, 335)",499,335,1.48955223880597,255,61.45473583509811
cat.8282.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8282.jpg,cat,"(447, 336)",447,336,1.3303571428571428,213,52.24419650904513
cat.8283.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8283.jpg,cat,"(400, 359)",400,359,1.1142061281337048,255,51.34066705470621
cat.8284.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8284.jpg,cat,"(399, 388)",399,388,1.0283505154639174,255,68.65045087269934
cat.8285.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8285.jpg,cat,"(499, 374)",499,374,1.3342245989304813,255,70.93016094464365
cat.8286.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8286.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,64.96843935874146
cat.8287.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8287.jpg,cat,"(399, 378)",399,378,1.0555555555555556,255,39.09197749686743
cat.8288.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8288.jpg,cat,"(307, 263)",307,263,1.167300380228137,255,87.23361119804507
cat.8289.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8289.jpg,cat,"(417, 319)",417,319,1.3072100313479624,255,91.08688621113187
cat.829.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.829.jpg,cat,"(149, 174)",149,174,0.8563218390804598,255,109.75664361885754
cat.8290.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8290.jpg,cat,"(499, 376)",499,376,1.327127659574468,255,85.46819646824063
cat.8291.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8291.jpg,cat,"(348, 440)",348,440,0.7909090909090909,255,67.77341798920965
cat.8292.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8292.jpg,cat,"(346, 403)",346,403,0.858560794044665,255,69.68529730045059
cat.8293.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8293.jpg,cat,"(374, 500)",374,500,0.748,255,58.16877961642508
cat.8294.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8294.jpg,cat,"(162, 177)",162,177,0.9152542372881356,255,65.00885743013008
cat.8295.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8295.jpg,cat,"(315, 322)",315,322,0.9782608695652174,255,61.21056302805725
cat.8296.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8296.jpg,cat,"(428, 480)",428,480,0.8916666666666667,255,77.64256972123361
cat.8297.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8297.jpg,cat,"(499, 375)",499,375,1.3306666666666667,209,56.32060084231398
cat.8298.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8298.jpg,cat,"(350, 499)",350,499,0.7014028056112225,255,73.37991773301793
cat.8299.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8299.jpg,cat,"(500, 337)",500,337,1.4836795252225519,255,55.91278630667683
cat.83.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.83.jpg,cat,"(498, 374)",498,374,1.3315508021390374,255,39.75247313700739
cat.830.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.830.jpg,cat,"(215, 148)",215,148,1.4527027027027026,228,47.9792086372195
cat.8300.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8300.jpg,cat,"(350, 260)",350,260,1.3461538461538463,255,58.970303477664956
cat.8301.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8301.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,48.773150484233646
cat.8302.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8302.jpg,cat,"(468, 499)",468,499,0.9378757515030061,255,93.8137180759163
cat.8303.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8303.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,71.28568218354668
cat.8304.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8304.jpg,cat,"(500, 374)",500,374,1.3368983957219251,252,44.5027213565545
cat.8305.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8305.jpg,cat,"(500, 374)",500,374,1.3368983957219251,238,56.328557140663705
cat.8306.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8306.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,43.583150650453966
cat.8307.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8307.jpg,cat,"(159, 120)",159,120,1.325,255,64.78010425861333
cat.8308.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8308.jpg,cat,"(500, 422)",500,422,1.1848341232227488,255,61.982787809956676
cat.8309.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8309.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,60.69991036141636
cat.831.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.831.jpg,cat,"(349, 210)",349,210,1.661904761904762,255,83.13671319130853
cat.8310.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8310.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,68.09547735965856
cat.8311.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8311.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,66.17018287457184
cat.8312.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8312.jpg,cat,"(382, 363)",382,363,1.0523415977961432,255,65.72378710292323
cat.8313.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8313.jpg,cat,"(335, 417)",335,417,0.8033573141486811,255,70.82685892666855
cat.8314.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8314.jpg,cat,"(400, 423)",400,423,0.9456264775413712,255,71.7173526812377
cat.8315.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8315.jpg,cat,"(460, 500)",460,500,0.92,255,49.98086789888596
cat.8316.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8316.jpg,cat,"(349, 262)",349,262,1.33206106870229,255,61.66914594840817
cat.8317.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8317.jpg,cat,"(350, 272)",350,272,1.286764705882353,255,72.60978167722412
cat.8318.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8318.jpg,cat,"(432, 499)",432,499,0.8657314629258517,255,46.69703399156142
cat.8319.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8319.jpg,cat,"(179, 135)",179,135,1.325925925925926,208,35.19452344270586
cat.832.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.832.jpg,cat,"(499, 479)",499,479,1.0417536534446765,255,62.78979830853674
cat.8320.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8320.jpg,cat,"(499, 333)",499,333,1.4984984984984986,254,60.94337228027003
cat.8321.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8321.jpg,cat,"(500, 464)",500,464,1.0775862068965518,255,65.78690362002568
cat.8322.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8322.jpg,cat,"(431, 288)",431,288,1.4965277777777777,255,59.18405831767503
cat.8323.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.8323.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,60.10629431744282
